,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
288,0042400403,453,5,1,3,10:15 PM,7:33,Haliburton STEAL (2 STL),,Gilgeous-Alexander Bad Pass Turnover (P5.T13),,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
289,0042400403,455,1,9,3,10:15 PM,7:30,Haliburton 1' Driving Dunk (16 PTS),,,70 - 74,4,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
290,0042400403,456,1,79,3,10:16 PM,7:08,,,Gilgeous-Alexander 27' 3PT Pullup Jump Shot (17 PTS),73 - 74,1,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
291,0042400403,457,6,2,3,10:16 PM,6:58,,,Wallace S.FOUL (P2.T2) (T.Ford),,,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
292,0042400403,459,3,11,3,10:16 PM,6:58,Siakam Free Throw 1 of 2 (14 PTS),,,73 - 75,2,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
293,0042400403,460,8,0,3,10:16 PM,6:58,,,SUB: Caruso FOR Wallace,,,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
294,0042400403,462,8,0,3,10:17 PM,6:58,SUB: Mathurin FOR Nesmith,,,,,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
295,0042400403,464,3,12,3,10:17 PM,6:58,Siakam Free Throw 2 of 2 (15 PTS),,,73 - 76,3,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
296,0042400403,465,1,80,3,10:17 PM,6:43,,,Dort 24' 3PT Step Back Jump Shot (12 PTS) (Holmgren 2 AST),76 - 76,TIE,5,1629652,Luguentz Dort,1610612760.0,Oklahoma City,Thunder,OKC,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1
297,0042400403,467,2,1,3,10:18 PM,6:16,MISS Haliburton 25' 3PT Jump Shot,,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
298,0042400403,468,4,0,3,10:18 PM,6:11,,,Gilgeous-Alexander REBOUND (Off:1 Def:6),,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
299,0042400403,472,2,63,3,10:18 PM,5:53,,,MISS Jal. Williams 17' Fadeaway Jumper,,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
300,0042400403,473,4,0,3,10:18 PM,5:51,Nembhard REBOUND (Off:0 Def:1),,,,,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
301,0042400403,474,1,80,3,10:18 PM,5:43,Haliburton 27' 3PT Step Back Jump Shot (19 PTS) (Mathurin 1 AST),,,76 - 79,3,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
302,0042400403,475,9,1,3,10:18 PM,5:40,,,Thunder Timeout: Regular (Reg.3 Short 0),,,3,1610612760,,,,,,0,0,,,,,,0,0,,,,,,0
303,0042400403,477,8,0,3,10:22 PM,5:40,SUB: Toppin FOR Turner,,,,,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
304,0042400403,478,8,0,3,10:22 PM,5:40,SUB: Bryant FOR Siakam,,,,,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,4,1628418,Thomas Bryant,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
305,0042400403,479,8,0,3,10:22 PM,5:40,,,SUB: Hartenstein FOR Holmgren,,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
306,0042400403,483,2,108,3,10:22 PM,5:26,,,MISS Jal. Williams 2' Cutting Dunk Shot,,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
307,0042400403,484,4,0,3,10:22 PM,5:24,Haliburton REBOUND (Off:0 Def:5),,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
308,0042400403,485,5,1,3,10:23 PM,5:16,Haliburton Bad Pass Turnover (P3.T8),,Caruso STEAL (1 STL),,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1
309,0042400403,487,1,1,3,10:23 PM,5:09,,,Caruso 28' 3PT Jump Shot (6 PTS) (Jal. Williams 2 AST),79 - 79,TIE,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1
310,0042400403,490,1,79,3,10:23 PM,4:50,Mathurin 18' Pullup Jump Shot (16 PTS),,,79 - 81,2,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
311,0042400403,491,2,80,3,10:24 PM,4:33,,,MISS Jal. Williams 19' Step Back Jump Shot,,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
312,0042400403,492,4,0,3,10:24 PM,4:29,Nembhard REBOUND (Off:0 Def:2),,,,,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
313,0042400403,493,6,1,3,10:24 PM,4:24,,,Jal. Williams P.FOUL (P2.T3) (J.Capers),,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,4,1628418,Thomas Bryant,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
314,0042400403,495,8,0,3,10:24 PM,4:24,,,SUB: Holmgren FOR Jal. Williams,,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
315,0042400403,497,2,1,3,10:24 PM,4:11,MISS Toppin 26' 3PT Jump Shot,,,,,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
316,0042400403,498,4,0,3,10:25 PM,4:07,,,Hartenstein REBOUND (Off:0 Def:2),,,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
317,0042400403,499,2,86,3,10:25 PM,3:46,,,MISS Gilgeous-Alexander 17' Turnaround Fadeaway Shot,,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
318,0042400403,500,4,0,3,10:25 PM,3:44,Toppin REBOUND (Off:0 Def:4),,,,,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
319,0042400403,501,5,45,3,10:25 PM,3:41,Toppin Out of Bounds - Bad Pass Turnover Turnover (P1.T9),,,,,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,0,,,,,,1
320,0042400403,502,2,6,3,10:26 PM,3:22,,,MISS Caruso 3' Driving Layup,,,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
321,0042400403,503,4,0,3,10:26 PM,3:20,Mathurin REBOUND (Off:1 Def:2),,,,,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
322,0042400403,504,2,41,3,10:26 PM,3:16,MISS Toppin 3' Running Layup,,,,,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
323,0042400403,505,4,0,3,10:26 PM,3:14,,,Hartenstein REBOUND (Off:0 Def:3),,,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
324,0042400403,506,2,1,3,10:26 PM,3:03,,,MISS Holmgren 26' 3PT Jump Shot,,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
325,0042400403,507,4,0,3,10:26 PM,2:59,,,Dort REBOUND (Off:1 Def:1),,,5,1629652,Luguentz Dort,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
326,0042400403,508,6,2,3,10:26 PM,2:50,Bryant S.FOUL (P2.T1) (J.Capers),,,,,4,1628418,Thomas Bryant,1610612754.0,Indiana,Pacers,IND,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
327,0042400403,510,3,11,3,10:27 PM,2:50,,,Gilgeous-Alexander Free Throw 1 of 2 (18 PTS),80 - 81,1,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
328,0042400403,511,8,0,3,10:27 PM,2:50,SUB: Sheppard FOR Toppin,,,,,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,4,1641767,Ben Sheppard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
329,0042400403,512,8,0,3,10:27 PM,2:50,SUB: Turner FOR Nembhard,,,,,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
330,0042400403,513,8,0,3,10:27 PM,2:50,SUB: Siakam FOR Bryant,,,,,4,1628418,Thomas Bryant,1610612754.0,Indiana,Pacers,IND,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
331,0042400403,517,3,12,3,10:27 PM,2:50,,,Gilgeous-Alexander Free Throw 2 of 2 (19 PTS),81 - 81,TIE,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
332,0042400403,518,2,79,3,10:27 PM,2:39,MISS Mathurin 25' 3PT Pullup Jump Shot,,,,,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
333,0042400403,519,4,0,3,10:27 PM,2:35,,,Caruso REBOUND (Off:1 Def:3),,,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
334,0042400403,520,1,79,3,10:28 PM,2:18,,,Gilgeous-Alexander 13' Pullup Jump Shot (21 PTS),83 - 81,-2,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
335,0042400403,521,1,75,3,10:28 PM,2:01,Siakam 3' Driving Finger Roll Layup (17 PTS),,,83 - 83,TIE,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
336,0042400403,522,7,2,3,10:28 PM,2:01,,,Hartenstein Violation:Defensive Goaltending (J.Capers),,,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1,0,,,,,,1
337,0042400403,523,5,2,3,10:29 PM,1:43,Siakam STEAL (1 STL),,Holmgren Lost Ball Turnover (P1.T14),,,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
338,0042400403,525,2,79,3,10:29 PM,1:28,MISS Haliburton 27' 3PT Pullup Jump Shot,,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
339,0042400403,526,4,0,3,10:29 PM,1:23,Sheppard REBOUND (Off:1 Def:1),,,,,4,1641767,Ben Sheppard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
340,0042400403,527,2,1,3,10:29 PM,1:11,MISS Siakam 26' 3PT Jump Shot,,,,,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
341,0042400403,528,4,0,3,10:29 PM,1:07,,,Dort REBOUND (Off:1 Def:2),,,5,1629652,Luguentz Dort,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
342,0042400403,529,2,101,3,10:29 PM,0:55,,,MISS Gilgeous-Alexander 5' Driving Floating Jump Shot,,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
343,0042400403,530,4,0,3,10:29 PM,0:53,Siakam REBOUND (Off:0 Def:6),,,,,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
344,0042400403,531,6,2,3,10:29 PM,0:52,,,Caruso S.FOUL (P1.T4) (J.Capers),,,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
345,0042400403,533,3,11,3,10:30 PM,0:52,Mathurin Free Throw 1 of 2 (17 PTS),,,83 - 84,1,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
346,0042400403,544,3,12,3,10:30 PM,0:52,MISS Mathurin Free Throw 2 of 2,,,,,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
347,0042400403,534,8,0,3,10:30 PM,0:52,SUB: McConnell FOR Haliburton,,,,,4,1630169,Tyrese Haliburton,1610612754.0,Indiana,Pacers,IND,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
348,0042400403,535,8,0,3,10:30 PM,0:52,SUB: Toppin FOR Siakam,,,,,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
349,0042400403,536,8,0,3,10:30 PM,0:52,,,SUB: Wiggins FOR Gilgeous-Alexander,,,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,5,1630598,Aaron Wiggins,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
350,0042400403,537,8,0,3,10:30 PM,0:52,,,SUB: Jal. Williams FOR Dort,,,5,1629652,Luguentz Dort,1610612760.0,Oklahoma City,Thunder,OKC,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
351,0042400403,538,8,0,3,10:30 PM,0:52,,,SUB: Wallace FOR Caruso,,,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
352,0042400403,545,4,0,3,10:30 PM,0:50,,,Wiggins REBOUND (Off:1 Def:1),,,5,1630598,Aaron Wiggins,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
353,0042400403,546,1,108,3,10:31 PM,0:34,,,Holmgren 1' Cutting Dunk Shot (17 PTS) (Jal. Williams 3 AST),85 - 84,-1,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1
354,0042400403,548,6,2,3,10:31 PM,0:34,McConnell S.FOUL (P1.T2) (T.Ford),,,,,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1
355,0042400403,550,8,0,3,10:32 PM,0:34,,,SUB: Caruso FOR Hartenstein,,,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
356,0042400403,552,8,0,3,10:32 PM,0:34,SUB: Nesmith FOR Mathurin,,,,,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
357,0042400403,554,3,10,3,10:32 PM,0:34,,,Holmgren Free Throw 1 of 1 (18 PTS),86 - 84,-2,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
358,0042400403,555,2,86,3,10:32 PM,0:13,MISS McConnell 7' Turnaround Fadeaway Shot,,,,,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
359,0042400403,556,4,0,3,10:32 PM,0:10,,,Caruso REBOUND (Off:1 Def:4),,,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
360,0042400403,557,1,79,3,10:33 PM,0:02,,,Jal. Williams 26' 3PT Pullup Jump Shot (20 PTS),89 - 84,-5,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
361,0042400403,558,2,1,3,10:33 PM,0:00,MISS McConnell 87' 3PT Jump Shot,,,,,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
362,0042400403,559,4,0,3,10:33 PM,0:00,PACERS Rebound,,,,,2,1610612754,,,,,,0,0,,,,,,0,0,,,,,,0
363,0042400403,560,13,0,3,10:33 PM,0:00,,End of 3rd Period (10:33 PM EST),,89 - 84,-5,0,0,,,,,,0,0,,,,,,0,0,,,,,,1
364,0042400403,567,12,0,4,10:36 PM,12:00,,Start of 4th Period (10:36 PM EST),,89 - 84,-5,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
365,0042400403,568,2,78,4,10:37 PM,11:42,,,MISS Jal. Williams 9' Floating Jump Shot,,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,0
366,0042400403,569,4,0,4,10:37 PM,11:39,Mathurin REBOUND (Off:1 Def:3),,,,,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0
367,0042400403,570,1,101,4,10:37 PM,11:23,Mathurin 11' Driving Floating Jump Shot (19 PTS),,,89 - 86,-3,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
368,0042400403,571,6,2,4,10:37 PM,11:23,,,Jal. Williams S.FOUL (P3.T1) (T.Brothers),,,5,1631114,Jalen Williams,1610612760.0,Oklahoma City,Thunder,OKC,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
369,0042400403,573,3,10,4,10:38 PM,11:23,Mathurin Free Throw 1 of 1 (20 PTS),,,89 - 87,-2,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
370,0042400403,574,1,57,4,10:38 PM,11:04,,,Wallace 6' Driving Hook Shot (6 PTS) (Caruso 3 AST),91 - 87,-4,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1
371,0042400403,575,1,6,4,10:38 PM,10:52,McConnell 2' Driving Layup (8 PTS),,,91 - 89,-2,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
372,0042400403,577,1,93,4,10:38 PM,10:37,,,Hartenstein 8' Driving Bank Hook Shot (4 PTS),93 - 89,-4,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1
373,0042400403,578,6,1,4,10:39 PM,10:28,,,Wiggins P.FOUL (P3.T2) (T.Ford),,,5,1630598,Aaron Wiggins,1610612760.0,Oklahoma City,Thunder,OKC,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1
374,0042400403,580,1,75,4,10:39 PM,10:22,Mathurin 4' Driving Finger Roll Layup (22 PTS),,,93 - 91,-2,4,1631097,Bennedict Mathurin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
375,0042400403,581,5,1,4,10:39 PM,9:59,McConnell STEAL (4 STL),,Hartenstein Bad Pass Turnover (P2.T15),,,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1
376,0042400403,587,5,45,4,10:40 PM,9:56,McConnell Out of Bounds - Bad Pass Turnover Turnover (P2.T10),,,,,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,0,,,,,,1
377,0042400403,584,9,1,4,10:40 PM,9:56,,,Thunder Timeout: Regular (Reg.4 Short 0),,,3,1610612760,,,,,,0,0,,,,,,0,0,,,,,,0
378,0042400403,586,18,5,4,10:40 PM,9:56,,Instant Replay4th Period (10:40 PM EST),,93 - 91,-2,0,583,,,,,,0,0,,,,,,1,0,,,,,,1
379,0042400403,588,8,0,4,10:43 PM,9:56,SUB: Nembhard FOR Sheppard,,,,,4,1641767,Ben Sheppard,1610612754.0,Indiana,Pacers,IND,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0
380,0042400403,589,8,0,4,10:43 PM,9:56,,,SUB: Gilgeous-Alexander FOR Wiggins,,,5,1630598,Aaron Wiggins,1610612760.0,Oklahoma City,Thunder,OKC,5,1628983,Shai Gilgeous-Alexander,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
381,0042400403,590,8,0,4,10:43 PM,9:56,,,SUB: Holmgren FOR Wallace,,,5,1641717,Cason Wallace,1610612760.0,Oklahoma City,Thunder,OKC,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
382,0042400403,591,8,0,4,10:43 PM,9:56,,,SUB: Dort FOR Hartenstein,,,5,1628392,Isaiah Hartenstein,1610612760.0,Oklahoma City,Thunder,OKC,5,1629652,Luguentz Dort,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0
383,0042400403,596,1,98,4,10:44 PM,9:44,,,Holmgren 2' Cutting Layup Shot (20 PTS) (Caruso 4 AST),95 - 91,-4,5,1631096,Chet Holmgren,1610612760.0,Oklahoma City,Thunder,OKC,5,1627936,Alex Caruso,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1
384,0042400403,598,2,79,4,10:44 PM,9:18,MISS Siakam 18' Pullup Jump Shot,,,,,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1
385,0042400403,599,4,0,4,10:44 PM,9:17,PACERS Rebound,,,,,2,1610612754,,,,,,0,0,,,,,,0,0,,,,,,0
