"game_id","team_id","team_name","pts","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","tov","stl","blk","pf","time_collected"
"0042400401","1610612754","Pacers",48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,19,0,5,NULL,"2025-06-05 21:58:36.054047"
"0042400401","1610612760","Thunder",59,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,4,12,3,NULL,"2025-06-05 21:59:06.395404"
"0042400401","1610612754","Pacers",48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,19,0,5,NULL,"2025-06-05 21:59:06.395404"
"0042400401","1610612760","Thunder",61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,4,12,3,NULL,"2025-06-05 21:59:36.712601"
"0042400401","1610612754","Pacers",48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,19,0,5,NULL,"2025-06-05 21:59:36.712601"
"0042400401","1610612760","Thunder",61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,4,12,3,NULL,"2025-06-05 22:00:07.031269"
"0042400401","1610612754","Pacers",48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,19,0,5,NULL,"2025-06-05 22:00:07.031269"
"0042400401","1610612760","Thunder",63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,4,12,3,NULL,"2025-06-05 22:00:37.459582"
"0042400401","1610612754","Pacers",53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,19,0,5,NULL,"2025-06-05 22:00:37.459582"
"0042400401","1610612760","Thunder",65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,4,12,3,NULL,"2025-06-05 22:01:07.749399"
"0042400401","1610612754","Pacers",53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,19,0,5,NULL,"2025-06-05 22:01:07.749399"
"0042400401","1610612760","Thunder",65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,4,12,3,NULL,"2025-06-05 22:01:38.042066"
"0042400401","1610612754","Pacers",53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,20,0,5,NULL,"2025-06-05 22:01:38.042066"
"0042400401","1610612760","Thunder",65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,4,12,3,NULL,"2025-06-05 22:02:08.299654"
"0042400401","1610612754","Pacers",53,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,20,0,5,NULL,"2025-06-05 22:02:08.299654"
"0042400401","1610612760","Thunder",67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,4,12,4,NULL,"2025-06-05 22:02:38.582786"
"0042400401","1610612754","Pacers",55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,20,0,5,NULL,"2025-06-05 22:02:38.582786"
"0042400401","1610612760","Thunder",67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,4,12,4,NULL,"2025-06-05 22:03:08.891836"
"0042400401","1610612754","Pacers",55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,21,0,5,NULL,"2025-06-05 22:03:08.891836"
"0042400401","1610612760","Thunder",67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,4,12,4,NULL,"2025-06-05 22:03:39.982595"
"0042400401","1610612754","Pacers",55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,21,0,5,NULL,"2025-06-05 22:03:39.982595"
"0042400401","1610612760","Thunder",67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,4,12,4,NULL,"2025-06-05 22:04:10.337538"
"0042400401","1610612754","Pacers",55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,21,0,5,NULL,"2025-06-05 22:04:10.337538"
"0042400401","1610612760","Thunder",67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,4,12,4,NULL,"2025-06-05 22:04:40.755204"
"0042400401","1610612754","Pacers",55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,21,0,5,NULL,"2025-06-05 22:04:40.755204"
"0042400401","1610612760","Thunder",67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,4,12,4,NULL,"2025-06-05 22:05:11.181767"
"0042400401","1610612754","Pacers",55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,21,0,5,NULL,"2025-06-05 22:05:11.181767"
"0042400401","1610612760","Thunder",67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,4,12,4,NULL,"2025-06-05 22:05:41.549633"
"0042400401","1610612754","Pacers",55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,21,0,5,NULL,"2025-06-05 22:05:41.549633"
"0042400401","1610612760","Thunder",67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,4,12,4,NULL,"2025-06-05 22:06:11.843434"
"0042400401","1610612754","Pacers",55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,21,0,5,NULL,"2025-06-05 22:06:11.843434"
"0042400401","1610612760","Thunder",67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,4,12,4,NULL,"2025-06-05 22:06:42.150142"
"0042400401","1610612754","Pacers",55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,21,0,5,NULL,"2025-06-05 22:06:42.150142"
"0042400401","1610612760","Thunder",67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,4,12,4,NULL,"2025-06-05 22:07:12.474131"
"0042400401","1610612754","Pacers",57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,21,0,5,NULL,"2025-06-05 22:07:12.474131"
"0042400401","1610612760","Thunder",70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,4,12,4,NULL,"2025-06-05 22:07:42.783106"
"0042400401","1610612754","Pacers",57,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,21,0,5,NULL,"2025-06-05 22:07:42.783106"
"0042400401","1610612760","Thunder",73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10,4,12,4,NULL,"2025-06-05 22:08:13.079002"
"0042400401","1610612754","Pacers",62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,21,0,5,NULL,"2025-06-05 22:08:13.079002"
"0042400401","1610612760","Thunder",75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,4,12,4,NULL,"2025-06-05 22:08:43.500679"
"0042400401","1610612754","Pacers",62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,21,0,5,NULL,"2025-06-05 22:08:43.500679"
"0042400401","1610612760","Thunder",75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,4,12,4,NULL,"2025-06-05 22:09:14.551796"
"0042400401","1610612754","Pacers",64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,21,0,5,NULL,"2025-06-05 22:09:14.551796"
"0042400401","1610612760","Thunder",75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,4,12,4,NULL,"2025-06-05 22:09:45.275695"
"0042400401","1610612754","Pacers",64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,21,0,6,NULL,"2025-06-05 22:09:45.275695"
"0042400401","1610612760","Thunder",75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,4,NULL,"2025-06-05 22:10:15.8716"
"0042400401","1610612754","Pacers",64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,21,0,6,NULL,"2025-06-05 22:10:15.8716"
"0042400401","1610612760","Thunder",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,4,NULL,"2025-06-05 22:10:46.225791"
"0042400401","1610612754","Pacers",66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,21,0,6,NULL,"2025-06-05 22:10:46.225791"
"0042400401","1610612760","Thunder",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,4,NULL,"2025-06-05 22:11:16.501006"
"0042400401","1610612754","Pacers",66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,21,0,6,NULL,"2025-06-05 22:11:16.501006"
"0042400401","1610612760","Thunder",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,4,NULL,"2025-06-05 22:11:46.817901"
"0042400401","1610612754","Pacers",66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,21,0,6,NULL,"2025-06-05 22:11:46.817901"
"0042400401","1610612760","Thunder",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,4,NULL,"2025-06-05 22:12:17.305058"
"0042400401","1610612754","Pacers",66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,21,0,6,NULL,"2025-06-05 22:12:17.305058"
"0042400401","1610612760","Thunder",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,4,NULL,"2025-06-05 22:12:47.647182"
"0042400401","1610612754","Pacers",66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,21,0,6,NULL,"2025-06-05 22:12:47.647182"
"0042400401","1610612760","Thunder",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,4,NULL,"2025-06-05 22:13:18.059544"
"0042400401","1610612754","Pacers",66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,21,0,6,NULL,"2025-06-05 22:13:18.059544"
"0042400401","1610612760","Thunder",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,4,NULL,"2025-06-05 22:13:48.391653"
"0042400401","1610612754","Pacers",66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,21,0,6,NULL,"2025-06-05 22:13:48.391653"
"0042400401","1610612760","Thunder",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,4,NULL,"2025-06-05 22:14:18.728625"
"0042400401","1610612754","Pacers",66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,21,0,6,NULL,"2025-06-05 22:14:18.728625"
"0042400401","1610612760","Thunder",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,4,NULL,"2025-06-05 22:14:49.043491"
"0042400401","1610612754","Pacers",66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,21,0,6,NULL,"2025-06-05 22:14:49.043491"
"0042400401","1610612760","Thunder",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,4,NULL,"2025-06-05 22:15:19.355172"
"0042400401","1610612754","Pacers",66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,21,0,6,NULL,"2025-06-05 22:15:19.355172"
"0042400401","1610612760","Thunder",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,4,NULL,"2025-06-05 22:15:49.718989"
"0042400401","1610612754","Pacers",66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,21,0,6,NULL,"2025-06-05 22:15:49.718989"
"0042400401","1610612760","Thunder",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,4,NULL,"2025-06-05 22:16:20.073638"
"0042400401","1610612754","Pacers",66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,21,0,6,NULL,"2025-06-05 22:16:20.073638"
"0042400401","1610612760","Thunder",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,5,NULL,"2025-06-05 22:16:50.573262"
"0042400401","1610612754","Pacers",66,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,21,0,6,NULL,"2025-06-05 22:16:50.573262"
"0042400401","1610612760","Thunder",79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,5,NULL,"2025-06-05 22:17:20.924855"
"0042400401","1610612754","Pacers",68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,21,0,6,NULL,"2025-06-05 22:17:20.924855"
"0042400401","1610612760","Thunder",79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,5,NULL,"2025-06-05 22:17:51.214539"
"0042400401","1610612754","Pacers",68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,21,0,6,NULL,"2025-06-05 22:17:51.214539"
"0042400401","1610612760","Thunder",79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,5,NULL,"2025-06-05 22:18:21.623656"
"0042400401","1610612754","Pacers",68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,21,0,6,NULL,"2025-06-05 22:18:21.623656"
"0042400401","1610612760","Thunder",79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,5,NULL,"2025-06-05 22:18:51.930187"
"0042400401","1610612754","Pacers",68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,21,0,6,NULL,"2025-06-05 22:18:51.930187"
"0042400401","1610612760","Thunder",79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,5,NULL,"2025-06-05 22:19:22.30108"
"0042400401","1610612754","Pacers",68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,21,0,6,NULL,"2025-06-05 22:19:22.30108"
"0042400401","1610612760","Thunder",79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,5,NULL,"2025-06-05 22:19:52.822843"
"0042400401","1610612754","Pacers",68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,21,0,6,NULL,"2025-06-05 22:19:52.822843"
"0042400401","1610612760","Thunder",79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,5,NULL,"2025-06-05 22:20:23.115768"
"0042400401","1610612754","Pacers",68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,21,0,6,NULL,"2025-06-05 22:20:23.115768"
"0042400401","1610612760","Thunder",79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,5,NULL,"2025-06-05 22:20:53.465133"
"0042400401","1610612754","Pacers",68,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,21,0,6,NULL,"2025-06-05 22:20:53.465133"
"0042400401","1610612760","Thunder",79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,5,12,5,NULL,"2025-06-05 22:21:23.774698"
"0042400401","1610612754","Pacers",69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,21,0,6,NULL,"2025-06-05 22:21:23.774698"
"0042400401","1610612760","Thunder",82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:21:54.073349"
"0042400401","1610612754","Pacers",70,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,21,0,6,NULL,"2025-06-05 22:21:54.073349"
"0042400401","1610612760","Thunder",82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:22:24.481229"
"0042400401","1610612754","Pacers",73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,21,0,6,NULL,"2025-06-05 22:22:24.481229"
"0042400401","1610612760","Thunder",82,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:22:54.819803"
"0042400401","1610612754","Pacers",73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17,21,0,6,NULL,"2025-06-05 22:22:54.819803"
"0042400401","1610612760","Thunder",85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:23:25.141497"
"0042400401","1610612754","Pacers",76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:23:25.141497"
"0042400401","1610612760","Thunder",85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:23:55.462855"
"0042400401","1610612754","Pacers",76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:23:55.462855"
"0042400401","1610612760","Thunder",85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:24:25.779886"
"0042400401","1610612754","Pacers",76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:24:25.779886"
"0042400401","1610612760","Thunder",85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:24:56.051713"
"0042400401","1610612754","Pacers",76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:24:56.051713"
"0042400401","1610612760","Thunder",85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:25:26.514101"
"0042400401","1610612754","Pacers",76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:25:26.514101"
"0042400401","1610612760","Thunder",85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:25:56.805173"
"0042400401","1610612754","Pacers",76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:25:56.805173"
"0042400401","1610612760","Thunder",85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:26:27.155885"
"0042400401","1610612754","Pacers",76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:26:27.155885"
"0042400401","1610612760","Thunder",85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:26:57.619415"
"0042400401","1610612754","Pacers",76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:26:57.619415"
"0042400401","1610612760","Thunder",85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:27:27.96158"
"0042400401","1610612754","Pacers",76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:27:27.96158"
"0042400401","1610612760","Thunder",85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:27:58.280832"
"0042400401","1610612754","Pacers",76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:27:58.280832"
"0042400401","1610612760","Thunder",87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:28:28.893798"
"0042400401","1610612754","Pacers",76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:28:28.893798"
"0042400401","1610612760","Thunder",87,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:28:59.329095"
"0042400401","1610612754","Pacers",76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:28:59.329095"
"0042400401","1610612760","Thunder",89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:29:30.030948"
"0042400401","1610612754","Pacers",76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:29:30.030948"
"0042400401","1610612760","Thunder",89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:30:00.736061"
"0042400401","1610612754","Pacers",76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:30:00.736061"
"0042400401","1610612760","Thunder",89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:30:31.092066"
"0042400401","1610612754","Pacers",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:30:31.092066"
"0042400401","1610612760","Thunder",89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:31:01.374085"
"0042400401","1610612754","Pacers",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:31:01.374085"
"0042400401","1610612760","Thunder",89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:31:31.79888"
"0042400401","1610612754","Pacers",77,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:31:31.79888"
"0042400401","1610612760","Thunder",90,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:32:02.111664"
"0042400401","1610612754","Pacers",79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,21,0,6,NULL,"2025-06-05 22:32:02.111664"
"0042400401","1610612760","Thunder",92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,5,12,5,NULL,"2025-06-05 22:32:32.471584"
"0042400401","1610612754","Pacers",79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,22,0,6,NULL,"2025-06-05 22:32:32.471584"
"0042400401","1610612760","Thunder",92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,6,13,5,NULL,"2025-06-05 22:33:02.836175"
"0042400401","1610612754","Pacers",79,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,22,1,6,NULL,"2025-06-05 22:33:02.836175"
"0042400401","1610612760","Thunder",92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,6,13,5,NULL,"2025-06-05 22:33:33.195202"
